sequence,seq_type,method,pair,baseline_idx,ratio,num_matches,num_correct,num_ground_truth
i_boutique,illumination,sift,1_3,3,0.99,3370,634,1822
i_boutique,illumination,sift,1_4,4,0.5,115,113,1760
i_boutique,illumination,sift,1_4,4,0.55,157,147,1760
i_boutique,illumination,sift,1_4,4,0.6,206,193,1760
i_boutique,illumination,sift,1_4,4,0.65,267,227,1760
i_boutique,illumination,sift,1_4,4,0.7,331,261,1760
i_boutique,illumination,sift,1_4,4,0.75,453,312,1760
i_boutique,illumination,sift,1_4,4,0.8,617,369,1760
i_boutique,illumination,sift,1_4,4,0.85,852,417,1760
i_boutique,illumination,sift,1_4,4,0.9,1267,479,1760
i_boutique,illumination,sift,1_4,4,0.95,2108,539,1760
i_boutique,illumination,sift,1_4,4,0.99,3371,600,1760
i_boutique,illumination,sift,1_5,5,0.5,10,7,1129
i_boutique,illumination,sift,1_5,5,0.55,13,9,1129
i_boutique,illumination,sift,1_5,5,0.6,18,12,1129
i_boutique,illumination,sift,1_5,5,0.65,31,19,1129
i_boutique,illumination,sift,1_5,5,0.7,47,23,1129
i_boutique,illumination,sift,1_5,5,0.75,87,31,1129
i_boutique,illumination,sift,1_5,5,0.8,160,42,1129
i_boutique,illumination,sift,1_5,5,0.85,334,54,1129
i_boutique,illumination,sift,1_5,5,0.9,725,75,1129
i_boutique,illumination,sift,1_5,5,0.95,1606,102,1129
i_boutique,illumination,sift,1_5,5,0.99,3193,120,1129
i_boutique,illumination,sift,1_6,6,0.5,5,2,1042
i_boutique,illumination,sift,1_6,6,0.55,8,3,1042
i_boutique,illumination,sift,1_6,6,0.6,11,6,1042
i_boutique,illumination,sift,1_6,6,0.65,19,9,1042
i_boutique,illumination,sift,1_6,6,0.7,41,19,1042
i_boutique,illumination,sift,1_6,6,0.75,72,26,1042
i_boutique,illumination,sift,1_6,6,0.8,134,36,1042
i_boutique,illumination,sift,1_6,6,0.85,317,43,1042
i_boutique,illumination,sift,1_6,6,0.9,683,60,1042
i_boutique,illumination,sift,1_6,6,0.95,1590,86,1042
i_boutique,illumination,sift,1_6,6,0.99,3179,111,1042
i_boutique,illumination,orb,1_2,2,0.5,245,233,1451
i_boutique,illumination,orb,1_2,2,0.55,314,294,1451
i_boutique,illumination,orb,1_2,2,0.6,382,351,1451
i_boutique,illumination,orb,1_2,2,0.65,456,409,1451
i_boutique,illumination,orb,1_2,2,0.7,537,464,1451
i_boutique,illumination,orb,1_2,2,0.75,627,530,1451
i_boutique,illumination,orb,1_2,2,0.8,730,591,1451
i_boutique,illumination,orb,1_2,2,0.85,869,652,1451
i_boutique,illumination,orb,1_2,2,0.9,1070,714,1451
i_boutique,illumination,orb,1_2,2,0.95,1420,784,1451
i_boutique,illumination,orb,1_2,2,0.99,1886,833,1451
i_boutique,illumination,orb,1_3,3,0.5,14,12,1433
i_boutique,illumination,orb,1_3,3,0.55,27,23,1433
i_boutique,illumination,orb,1_3,3,0.6,43,39,1433
i_boutique,illumination,orb,1_3,3,0.65,64,56,1433
i_boutique,illumination,orb,1_3,3,0.7,104,83,1433
i_boutique,illumination,orb,1_3,3,0.75,162,111,1433
i_boutique,illumination,orb,1_3,3,0.8,245,153,1433
i_boutique,illumination,orb,1_3,3,0.85,398,204,1433
i_boutique,illumination,orb,1_3,3,0.9,629,256,1433
i_boutique,illumination,orb,1_3,3,0.95,1079,318,1433
i_boutique,illumination,orb,1_3,3,0.99,1832,377,1433
i_boutique,illumination,orb,1_4,4,0.5,20,20,1215
i_boutique,illumination,orb,1_4,4,0.55,41,39,1215
i_boutique,illumination,orb,1_4,4,0.6,55,50,1215
i_boutique,illumination,orb,1_4,4,0.65,88,75,1215
i_boutique,illumination,orb,1_4,4,0.7,137,107,1215
i_boutique,illumination,orb,1_4,4,0.75,195,138,1215
i_boutique,illumination,orb,1_4,4,0.8,261,169,1215
i_boutique,illumination,orb,1_4,4,0.85,395,207,1215
i_boutique,illumination,orb,1_4,4,0.9,622,254,1215
i_boutique,illumination,orb,1_4,4,0.95,1101,306,1215
i_boutique,illumination,orb,1_4,4,0.99,1814,355,1215
i_boutique,illumination,orb,1_5,5,0.5,0,0,809
i_boutique,illumination,orb,1_5,5,0.55,1,1,809
i_boutique,illumination,orb,1_5,5,0.6,1,1,809
i_boutique,illumination,orb,1_5,5,0.65,2,1,809
i_boutique,illumination,orb,1_5,5,0.7,8,2,809
i_boutique,illumination,orb,1_5,5,0.75,19,5,809
i_boutique,illumination,orb,1_5,5,0.8,51,9,809
i_boutique,illumination,orb,1_5,5,0.85,136,11,809
i_boutique,illumination,orb,1_5,5,0.9,341,24,809
i_boutique,illumination,orb,1_5,5,0.95,877,38,809
i_boutique,illumination,orb,1_5,5,0.99,1797,44,809
i_boutique,illumination,orb,1_6,6,0.5,1,1,765
i_boutique,illumination,orb,1_6,6,0.55,3,1,765
i_boutique,illumination,orb,1_6,6,0.6,3,1,765
i_boutique,illumination,orb,1_6,6,0.65,6,1,765
i_boutique,illumination,orb,1_6,6,0.7,11,2,765
i_boutique,illumination,orb,1_6,6,0.75,32,7,765
i_boutique,illumination,orb,1_6,6,0.8,77,10,765
i_boutique,illumination,orb,1_6,6,0.85,161,12,765
i_boutique,illumination,orb,1_6,6,0.9,361,20,765
i_boutique,illumination,orb,1_6,6,0.95,848,31,765
i_boutique,illumination,orb,1_6,6,0.99,1767,41,765
i_bridger,illumination,sift,1_2,2,0.5,493,482,5971
i_bridger,illumination,sift,1_2,2,0.55,669,647,5971
i_bridger,illumination,sift,1_2,2,0.6,849,815,5971
i_bridger,illumination,sift,1_2,2,0.65,1060,1004,5971
i_bridger,illumination,sift,1_2,2,0.7,1270,1190,5971
i_bridger,illumination,sift,1_2,2,0.75,1546,1403,5971
i_bridger,illumination,sift,1_2,2,0.8,1871,1595,5971
i_bridger,illumination,sift,1_2,2,0.85,2353,1784,5971
i_bridger,illumination,sift,1_2,2,0.9,3257,1963,5971
i_bridger,illumination,sift,1_2,2,0.95,5355,2129,5971
i_bridger,illumination,sift,1_2,2,0.99,9127,2273,5971
i_bridger,illumination,sift,1_3,3,0.5,241,237,4875
i_bridger,illumination,sift,1_3,3,0.55,330,326,4875
i_bridger,illumination,sift,1_3,3,0.6,454,443,4875
i_bridger,illumination,sift,1_3,3,0.65,583,558,4875
i_bridger,illumination,sift,1_3,3,0.7,735,687,4875
i_bridger,illumination,sift,1_3,3,0.75,934,825,4875
i_bridger,illumination,sift,1_3,3,0.8,1184,957,4875
i_bridger,illumination,sift,1_3,3,0.85,1632,1081,4875
i_bridger,illumination,sift,1_3,3,0.9,2555,1211,4875
i_bridger,illumination,sift,1_3,3,0.95,4793,1349,4875
i_bridger,illumination,sift,1_3,3,0.99,8951,1481,4875
i_bridger,illumination,sift,1_4,4,0.5,129,124,2936
i_bridger,illumination,sift,1_4,4,0.55,179,173,2936
i_bridger,illumination,sift,1_4,4,0.6,258,236,2936
i_bridger,illumination,sift,1_4,4,0.65,343,302,2936
i_bridger,illumination,sift,1_4,4,0.7,467,397,2936
i_bridger,illumination,sift,1_4,4,0.75,632,509,2936
i_bridger,illumination,sift,1_4,4,0.8,882,619,2936
i_bridger,illumination,sift,1_4,4,0.85,1324,730,2936
i_bridger,illumination,sift,1_4,4,0.9,2257,843,2936
i_bridger,illumination,sift,1_4,4,0.95,4632,947,2936
i_bridger,illumination,sift,1_4,4,0.99,8900,1031,2936
i_bridger,illumination,sift,1_5,5,0.5,37,35,1183
i_bridger,illumination,sift,1_5,5,0.55,57,49,1183
i_bridger,illumination,sift,1_5,5,0.6,77,65,1183
i_bridger,illumination,sift,1_5,5,0.65,118,91,1183
i_bridger,illumination,sift,1_5,5,0.7,180,118,1183
i_bridger,illumination,sift,1_5,5,0.75,286,155,1183
i_bridger,illumination,sift,1_5,5,0.8,509,207,1183
i_bridger,illumination,sift,1_5,5,0.85,931,256,1183
i_bridger,illumination,sift,1_5,5,0.9,1933,308,1183
i_bridger,illumination,sift,1_5,5,0.95,4380,361,1183
i_bridger,illumination,sift,1_5,5,0.99,8905,402,1183
i_bridger,illumination,sift,1_6,6,0.5,8,8,196
i_bridger,illumination,sift,1_6,6,0.55,12,11,196
i_bridger,illumination,sift,1_6,6,0.6,19,14,196
i_bridger,illumination,sift,1_6,6,0.65,36,23,196
i_bridger,illumination,sift,1_6,6,0.7,62,27,196
i_bridger,illumination,sift,1_6,6,0.75,121,36,196
i_bridger,illumination,sift,1_6,6,0.8,282,42,196
i_bridger,illumination,sift,1_6,6,0.85,719,56,196
i_bridger,illumination,sift,1_6,6,0.9,1741,65,196
i_bridger,illumination,sift,1_6,6,0.95,4322,72,196
i_bridger,illumination,sift,1_6,6,0.99,8975,77,196
i_bridger,illumination,orb,1_2,2,0.5,153,151,1477
i_bridger,illumination,orb,1_2,2,0.55,212,209,1477
i_bridger,illumination,orb,1_2,2,0.6,272,267,1477
i_bridger,illumination,orb,1_2,2,0.65,339,331,1477
i_bridger,illumination,orb,1_2,2,0.7,398,385,1477
i_bridger,illumination,orb,1_2,2,0.75,474,440,1477
i_bridger,illumination,orb,1_2,2,0.8,576,511,1477
i_bridger,illumination,orb,1_2,2,0.85,709,591,1477
i_bridger,illumination,orb,1_2,2,0.9,929,677,1477
i_bridger,illumination,orb,1_2,2,0.95,1295,763,1477
i_bridger,illumination,orb,1_2,2,0.99,1850,835,1477
i_bridger,illumination,orb,1_3,3,0.5,165,160,1435
i_bridger,illumination,orb,1_3,3,0.55,224,219,1435
i_bridger,illumination,orb,1_3,3,0.6,283,277,1435
i_bridger,illumination,orb,1_3,3,0.65,362,352,1435
i_bridger,illumination,orb,1_3,3,0.7,431,415,1435
i_bridger,illumination,orb,1_3,3,0.75,521,493,1435
i_bridger,illumination,orb,1_3,3,0.8,604,561,1435
i_bridger,illumination,orb,1_3,3,0.85,705,612,1435
i_bridger,illumination,orb,1_3,3,0.9,865,676,1435
i_bridger,illumination,orb,1_3,3,0.95,1266,759,1435
i_bridger,illumination,orb,1_3,3,0.99,1857,835,1435
i_bridger,illumination,orb,1_4,4,0.5,82,82,1241
i_bridger,illumination,orb,1_4,4,0.55,116,115,1241
i_bridger,illumination,orb,1_4,4,0.6,144,143,1241
i_bridger,illumination,orb,1_4,4,0.65,194,191,1241
i_bridger,illumination,orb,1_4,4,0.7,246,238,1241
i_bridger,illumination,orb,1_4,4,0.75,289,269,1241
i_bridger,illumination,orb,1_4,4,0.8,383,342,1241
i_bridger,illumination,orb,1_4,4,0.85,506,406,1241
i_bridger,illumination,orb,1_4,4,0.9,730,488,1241
i_bridger,illumination,orb,1_4,4,0.95,1151,575,1241
i_bridger,illumination,orb,1_4,4,0.99,1847,629,1241
i_bridger,illumination,orb,1_5,5,0.5,36,35,1013
i_bridger,illumination,orb,1_5,5,0.55,52,49,1013
i_bridger,illumination,orb,1_5,5,0.6,66,61,1013
i_bridger,illumination,orb,1_5,5,0.65,90,82,1013
i_bridger,illumination,orb,1_5,5,0.7,127,111,1013
i_bridger,illumination,orb,1_5,5,0.75,165,142,1013
i_bridger,illumination,orb,1_5,5,0.8,225,182,1013
i_bridger,illumination,orb,1_5,5,0.85,325,229,1013
i_bridger,illumination,orb,1_5,5,0.9,528,268,1013
i_bridger,illumination,orb,1_5,5,0.95,987,339,1013
i_bridger,illumination,orb,1_5,5,0.99,1795,380,1013
i_bridger,illumination,orb,1_6,6,0.5,0,0,160
i_bridger,illumination,orb,1_6,6,0.55,0,0,160
i_bridger,illumination,orb,1_6,6,0.6,2,1,160
i_bridger,illumination,orb,1_6,6,0.65,3,1,160
i_bridger,illumination,orb,1_6,6,0.7,4,1,160
i_bridger,illumination,orb,1_6,6,0.75,16,3,160
i_bridger,illumination,orb,1_6,6,0.8,39,6,160
i_bridger,illumination,orb,1_6,6,0.85,107,9,160
i_bridger,illumination,orb,1_6,6,0.9,284,16,160
i_bridger,illumination,orb,1_6,6,0.95,789,22,160
i_bridger,illumination,orb,1_6,6,0.99,1776,30,160
i_brooklyn,illumination,sift,1_2,2,0.5,278,268,3930
i_brooklyn,illumination,sift,1_2,2,0.55,382,366,3930
i_brooklyn,illumination,sift,1_2,2,0.6,479,452,3930
i_brooklyn,illumination,sift,1_2,2,0.65,630,577,3930
i_brooklyn,illumination,sift,1_2,2,0.7,789,692,3930
i_brooklyn,illumination,sift,1_2,2,0.75,962,794,3930
i_brooklyn,illumination,sift,1_2,2,0.8,1217,912,3930
i_brooklyn,illumination,sift,1_2,2,0.85,1626,1039,3930
i_brooklyn,illumination,sift,1_2,2,0.9,2457,1167,3930
i_brooklyn,illumination,sift,1_2,2,0.95,4092,1288,3930
i_brooklyn,illumination,sift,1_2,2,0.99,6667,1375,3930
i_brooklyn,illumination,sift,1_3,3,0.5,1276,93,2523
i_brooklyn,illumination,sift,1_3,3,0.55,1521,118,2523
i_brooklyn,illumination,sift,1_3,3,0.6,1732,149,2523
i_brooklyn,illumination,sift,1_3,3,0.65,1939,171,2523
i_brooklyn,illumination,sift,1_3,3,0.7,2152,202,2523
i_brooklyn,illumination,sift,1_3,3,0.75,2390,229,2523
i_brooklyn,illumination,sift,1_3,3,0.8,2656,249,2523
i_brooklyn,illumination,sift,1_3,3,0.85,3065,268,2523
i_brooklyn,illumination,sift,1_3,3,0.9,3692,289,2523
i_brooklyn,illumination,sift,1_3,3,0.95,4899,311,2523
i_brooklyn,illumination,sift,1_3,3,0.99,6866,333,2523
i_brooklyn,illumination,sift,1_4,4,0.5,87,75,2634
i_brooklyn,illumination,sift,1_4,4,0.55,120,102,2634
i_brooklyn,illumination,sift,1_4,4,0.6,167,134,2634
i_brooklyn,illumination,sift,1_4,4,0.65,220,165,2634
i_brooklyn,illumination,sift,1_4,4,0.7,291,195,2634
i_brooklyn,illumination,sift,1_4,4,0.75,407,238,2634
i_brooklyn,illumination,sift,1_4,4,0.8,612,283,2634
i_brooklyn,illumination,sift,1_4,4,0.85,985,333,2634
i_brooklyn,illumination,sift,1_4,4,0.9,1757,389,2634
i_brooklyn,illumination,sift,1_4,4,0.95,3507,465,2634
i_brooklyn,illumination,sift,1_4,4,0.99,6485,524,2634
i_brooklyn,illumination,sift,1_5,5,0.5,1556,27,2445
i_brooklyn,illumination,sift,1_5,5,0.55,1804,32,2445
i_brooklyn,illumination,sift,1_5,5,0.6,2015,39,2445
i_brooklyn,illumination,sift,1_5,5,0.65,2217,47,2445
i_brooklyn,illumination,sift,1_5,5,0.7,2429,55,2445
i_brooklyn,illumination,sift,1_5,5,0.75,2659,60,2445
i_brooklyn,illumination,sift,1_5,5,0.8,2913,67,2445
i_brooklyn,illumination,sift,1_5,5,0.85,3267,74,2445
i_brooklyn,illumination,sift,1_5,5,0.9,3902,84,2445
i_brooklyn,illumination,sift,1_5,5,0.95,5051,93,2445
i_brooklyn,illumination,sift,1_5,5,0.99,6914,105,2445
i_brooklyn,illumination,sift,1_6,6,0.5,298,2,2499
i_brooklyn,illumination,sift,1_6,6,0.55,399,4,2499
i_brooklyn,illumination,sift,1_6,6,0.6,519,10,2499
i_brooklyn,illumination,sift,1_6,6,0.65,646,19,2499
i_brooklyn,illumination,sift,1_6,6,0.7,806,30,2499
i_brooklyn,illumination,sift,1_6,6,0.75,1012,39,2499
i_brooklyn,illumination,sift,1_6,6,0.8,1291,45,2499
i_brooklyn,illumination,sift,1_6,6,0.85,1706,58,2499
i_brooklyn,illumination,sift,1_6,6,0.9,2481,72,2499
i_brooklyn,illumination,sift,1_6,6,0.95,4069,87,2499
i_brooklyn,illumination,sift,1_6,6,0.99,6649,106,2499
i_brooklyn,illumination,orb,1_2,2,0.5,75,73,1423
i_brooklyn,illumination,orb,1_2,2,0.55,125,121,1423
i_brooklyn,illumination,orb,1_2,2,0.6,171,162,1423
i_brooklyn,illumination,orb,1_2,2,0.65,241,221,1423
i_brooklyn,illumination,orb,1_2,2,0.7,312,277,1423
i_brooklyn,illumination,orb,1_2,2,0.75,398,335,1423
i_brooklyn,illumination,orb,1_2,2,0.8,500,385,1423
i_brooklyn,illumination,orb,1_2,2,0.85,646,444,1423
i_brooklyn,illumination,orb,1_2,2,0.9,863,502,1423
i_brooklyn,illumination,orb,1_2,2,0.95,1264,566,1423
i_brooklyn,illumination,orb,1_2,2,0.99,1870,642,1423
i_brooklyn,illumination,orb,1_3,3,0.5,335,115,1127
i_brooklyn,illumination,orb,1_3,3,0.55,442,149,1127
i_brooklyn,illumination,orb,1_3,3,0.6,525,176,1127
i_brooklyn,illumination,orb,1_3,3,0.65,611,197,1127
i_brooklyn,illumination,orb,1_3,3,0.7,712,234,1127
i_brooklyn,illumination,orb,1_3,3,0.75,809,254,1127
i_brooklyn,illumination,orb,1_3,3,0.8,967,300,1127
i_brooklyn,illumination,orb,1_3,3,0.85,1092,329,1127
i_brooklyn,illumination,orb,1_3,3,0.9,1274,354,1127
i_brooklyn,illumination,orb,1_3,3,0.95,1541,379,1127
i_brooklyn,illumination,orb,1_3,3,0.99,1922,398,1127
i_brooklyn,illumination,orb,1_4,4,0.5,2,1,385
i_brooklyn,illumination,orb,1_4,4,0.55,4,3,385
i_brooklyn,illumination,orb,1_4,4,0.6,9,6,385
i_brooklyn,illumination,orb,1_4,4,0.65,13,6,385
i_brooklyn,illumination,orb,1_4,4,0.7,26,12,385
i_brooklyn,illumination,orb,1_4,4,0.75,47,17,385
i_brooklyn,illumination,orb,1_4,4,0.8,83,25,385
i_brooklyn,illumination,orb,1_4,4,0.85,158,40,385
i_brooklyn,illumination,orb,1_4,4,0.9,341,50,385
i_brooklyn,illumination,orb,1_4,4,0.95,818,62,385
i_brooklyn,illumination,orb,1_4,4,0.99,1776,74,385
i_brooklyn,illumination,orb,1_5,5,0.5,290,23,884
i_brooklyn,illumination,orb,1_5,5,0.55,392,35,884
i_brooklyn,illumination,orb,1_5,5,0.6,469,45,884
i_brooklyn,illumination,orb,1_5,5,0.65,557,59,884
i_brooklyn,illumination,orb,1_5,5,0.7,657,73,884
i_brooklyn,illumination,orb,1_5,5,0.75,744,84,884
i_brooklyn,illumination,orb,1_5,5,0.8,854,96,884
i_brooklyn,illumination,orb,1_5,5,0.85,994,107,884
i_brooklyn,illumination,orb,1_5,5,0.9,1191,123,884
i_brooklyn,illumination,orb,1_5,5,0.95,1495,138,884
i_brooklyn,illumination,orb,1_5,5,0.99,1890,153,884
i_brooklyn,illumination,orb,1_6,6,0.5,93,17,872
i_brooklyn,illumination,orb,1_6,6,0.55,138,21,872
i_brooklyn,illumination,orb,1_6,6,0.6,171,29,872
i_brooklyn,illumination,orb,1_6,6,0.65,237,41,872
i_brooklyn,illumination,orb,1_6,6,0.7,301,54,872
i_brooklyn,illumination,orb,1_6,6,0.75,362,60,872
i_brooklyn,illumination,orb,1_6,6,0.8,456,72,872
i_brooklyn,illumination,orb,1_6,6,0.85,582,89,872
i_brooklyn,illumination,orb,1_6,6,0.9,809,106,872
i_brooklyn,illumination,orb,1_6,6,0.95,1210,117,872
i_brooklyn,illumination,orb,1_6,6,0.99,1855,139,872
i_castle,illumination,sift,1_2,2,0.5,7,5,496
i_castle,illumination,sift,1_2,2,0.55,13,10,496
i_castle,illumination,sift,1_2,2,0.6,18,14,496
i_castle,illumination,sift,1_2,2,0.65,27,22,496
i_castle,illumination,sift,1_2,2,0.7,39,32,496
i_castle,illumination,sift,1_2,2,0.75,56,41,496
i_castle,illumination,sift,1_2,2,0.8,88,50,496
i_castle,illumination,sift,1_2,2,0.85,172,63,496
i_castle,illumination,sift,1_2,2,0.9,328,74,496
i_castle,illumination,sift,1_2,2,0.95,708,84,496
i_castle,illumination,sift,1_2,2,0.99,1367,98,496
i_castle,illumination,sift,1_3,3,0.5,45,42,573
i_castle,illumination,sift,1_3,3,0.55,57,52,573
i_castle,illumination,sift,1_3,3,0.6,79,71,573
i_castle,illumination,sift,1_3,3,0.65,105,91,573
i_castle,illumination,sift,1_3,3,0.7,134,112,573
i_castle,illumination,sift,1_3,3,0.75,180,143,573
i_castle,illumination,sift,1_3,3,0.8,218,163,573
i_castle,illumination,sift,1_3,3,0.85,305,195,573
i_castle,illumination,sift,1_3,3,0.9,445,209,573
i_castle,illumination,sift,1_3,3,0.95,786,231,573
i_castle,illumination,sift,1_3,3,0.99,1392,244,573
i_castle,illumination,sift,1_4,4,0.5,32,30,368
i_castle,illumination,sift,1_4,4,0.55,47,44,368
i_castle,illumination,sift,1_4,4,0.6,70,64,368
i_castle,illumination,sift,1_4,4,0.65,85,75,368
i_castle,illumination,sift,1_4,4,0.7,103,88,368
i_castle,illumination,sift,1_4,4,0.75,136,106,368
i_castle,illumination,sift,1_4,4,0.8,172,120,368
i_castle,illumination,sift,1_4,4,0.85,248,142,368
i_castle,illumination,sift,1_4,4,0.9,378,151,368
i_castle,illumination,sift,1_4,4,0.95,719,160,368
i_castle,illumination,sift,1_4,4,0.99,1373,172,368
i_castle,illumination,sift,1_5,5,0.5,8,7,277
i_castle,illumination,sift,1_5,5,0.55,12,11,277
i_castle,illumination,sift,1_5,5,0.6,18,15,277
i_castle,illumination,sift,1_5,5,0.65,29,24,277
i_castle,illumination,sift,1_5,5,0.7,40,31,277
i_castle,illumination,sift,1_5,5,0.75,64,41,277
i_castle,illumination,sift,1_5,5,0.8,90,47,277
i_castle,illumination,sift,1_5,5,0.85,153,58,277
i_castle,illumination,sift,1_5,5,0.9,316,66,277
i_castle,illumination,sift,1_5,5,0.95,692,76,277
i_castle,illumination,sift,1_5,5,0.99,1374,84,277
i_castle,illumination,sift,1_6,6,0.5,4,4,406
i_castle,illumination,sift,1_6,6,0.55,10,9,406
i_castle,illumination,sift,1_6,6,0.6,15,13,406
i_castle,illumination,sift,1_6,6,0.65,23,20,406
i_castle,illumination,sift,1_6,6,0.7,38,31,406
i_castle,illumination,sift,1_6,6,0.75,57,39,406
i_castle,illumination,sift,1_6,6,0.8,93,50,406
i_castle,illumination,sift,1_6,6,0.85,147,56,406
i_castle,illumination,sift,1_6,6,0.9,316,66,406
i_castle,illumination,sift,1_6,6,0.95,695,79,406
i_castle,illumination,sift,1_6,6,0.99,1372,96,406
i_castle,illumination,orb,1_2,2,0.5,1,1,865
i_castle,illumination,orb,1_2,2,0.55,3,3,865
i_castle,illumination,orb,1_2,2,0.6,9,8,865
i_castle,illumination,orb,1_2,2,0.65,14,13,865
i_castle,illumination,orb,1_2,2,0.7,21,17,865
i_castle,illumination,orb,1_2,2,0.75,33,23,865
i_castle,illumination,orb,1_2,2,0.8,64,33,865
i_castle,illumination,orb,1_2,2,0.85,153,49,865
i_castle,illumination,orb,1_2,2,0.9,330,70,865
i_castle,illumination,orb,1_2,2,0.95,851,96,865
i_castle,illumination,orb,1_2,2,0.99,1770,120,865
i_castle,illumination,orb,1_3,3,0.5,7,7,1059
i_castle,illumination,orb,1_3,3,0.55,8,8,1059
i_castle,illumination,orb,1_3,3,0.6,12,12,1059
i_castle,illumination,orb,1_3,3,0.65,23,23,1059
i_castle,illumination,orb,1_3,3,0.7,29,28,1059
i_castle,illumination,orb,1_3,3,0.75,49,43,1059
i_castle,illumination,orb,1_3,3,0.8,90,67,1059
i_castle,illumination,orb,1_3,3,0.85,174,96,1059
i_castle,illumination,orb,1_3,3,0.9,383,124,1059
i_castle,illumination,orb,1_3,3,0.95,864,173,1059
i_castle,illumination,orb,1_3,3,0.99,1768,216,1059
i_castle,illumination,orb,1_4,4,0.5,9,9,1094
i_castle,illumination,orb,1_4,4,0.55,12,12,1094
i_castle,illumination,orb,1_4,4,0.6,20,19,1094
i_castle,illumination,orb,1_4,4,0.65,29,26,1094
i_castle,illumination,orb,1_4,4,0.7,43,36,1094
i_castle,illumination,orb,1_4,4,0.75,69,53,1094
i_castle,illumination,orb,1_4,4,0.8,116,75,1094
i_castle,illumination,orb,1_4,4,0.85,204,108,1094
i_castle,illumination,orb,1_4,4,0.9,403,152,1094
i_castle,illumination,orb,1_4,4,0.95,846,195,1094
i_castle,illumination,orb,1_4,4,0.99,1816,245,1094
i_castle,illumination,orb,1_5,5,0.5,0,0,700
i_castle,illumination,orb,1_5,5,0.55,0,0,700
i_castle,illumination,orb,1_5,5,0.6,0,0,700
i_castle,illumination,orb,1_5,5,0.65,2,0,700
i_castle,illumination,orb,1_5,5,0.7,6,2,700
i_castle,illumination,orb,1_5,5,0.75,7,3,700
i_castle,illumination,orb,1_5,5,0.8,31,4,700
i_castle,illumination,orb,1_5,5,0.85,111,10,700
i_castle,illumination,orb,1_5,5,0.9,295,19,700
i_castle,illumination,orb,1_5,5,0.95,785,38,700
i_castle,illumination,orb,1_5,5,0.99,1781,56,700
i_castle,illumination,orb,1_6,6,0.5,0,0,805
i_castle,illumination,orb,1_6,6,0.55,0,0,805
i_castle,illumination,orb,1_6,6,0.6,1,0,805
i_castle,illumination,orb,1_6,6,0.65,3,1,805
i_castle,illumination,orb,1_6,6,0.7,8,4,805
i_castle,illumination,orb,1_6,6,0.75,18,7,805
i_castle,illumination,orb,1_6,6,0.8,44,15,805
i_castle,illumination,orb,1_6,6,0.85,104,21,805
i_castle,illumination,orb,1_6,6,0.9,290,32,805
i_castle,illumination,orb,1_6,6,0.95,824,43,805
i_castle,illumination,orb,1_6,6,0.99,1778,59,805
i_chestnuts,illumination,sift,1_2,2,0.5,639,635,1380
i_chestnuts,illumination,sift,1_2,2,0.55,690,684,1380
i_chestnuts,illumination,sift,1_2,2,0.6,734,724,1380
i_chestnuts,illumination,sift,1_2,2,0.65,778,762,1380
i_chestnuts,illumination,sift,1_2,2,0.7,810,787,1380
i_chestnuts,illumination,sift,1_2,2,0.75,864,824,1380
i_chestnuts,illumination,sift,1_2,2,0.8,921,860,1380
i_chestnuts,illumination,sift,1_2,2,0.85,1003,888,1380
i_chestnuts,illumination,sift,1_2,2,0.9,1148,913,1380
i_chestnuts,illumination,sift,1_2,2,0.95,1444,933,1380
i_chestnuts,illumination,sift,1_2,2,0.99,1886,954,1380
i_chestnuts,illumination,sift,1_3,3,0.5,645,643,1366
i_chestnuts,illumination,sift,1_3,3,0.55,684,679,1366
i_chestnuts,illumination,sift,1_3,3,0.6,725,715,1366
i_chestnuts,illumination,sift,1_3,3,0.65,764,752,1366
i_chestnuts,illumination,sift,1_3,3,0.7,806,788,1366
i_chestnuts,illumination,sift,1_3,3,0.75,839,812,1366
