sequence,seq_type,method,pair,baseline_idx,num_kp1,num_kp2,num_matches,time_sec,correct_at_1px,num_ground_truth_at_1px,precision_at_1px,recall_at_1px,correct_at_2px,num_ground_truth_at_2px,precision_at_2px,recall_at_2px,correct_at_3px,num_ground_truth_at_3px,precision_at_3px,recall_at_3px,correct_at_5px,num_ground_truth_at_5px,precision_at_5px,recall_at_5px,correct_at_10px,num_ground_truth_at_10px,precision_at_10px,recall_at_10px
v_astronautis,viewpoint,sift,1_2,2,5634,4691,1688,1.3550282001495362,1012,1689,0.5995260663507109,0.5991711071640023,1505,2631,0.8915876777251185,0.572025845686051,1588,2896,0.9407582938388626,0.5483425414364641,1624,3336,0.9620853080568721,0.486810551558753,1640,4127,0.9715639810426541,0.39738308698812697
v_astronautis,viewpoint,sift,1_3,3,5634,2470,290,1.3550282001495362,70,320,0.2413793103448276,0.21875,158,872,0.5448275862068965,0.1811926605504587,205,1249,0.7068965517241379,0.16413130504403523,219,1743,0.7551724137931034,0.12564543889845095,223,2692,0.7689655172413793,0.08283803863298662
v_astronautis,viewpoint,sift,1_4,4,5634,5308,666,1.3550282001495362,423,1540,0.6351351351351351,0.2746753246753247,567,2217,0.8513513513513513,0.2557510148849797,594,2522,0.8918918918918919,0.23552735923869944,611,3025,0.9174174174174174,0.20198347107438017,619,3836,0.9294294294294294,0.1613660062565172
v_astronautis,viewpoint,sift,1_5,5,5634,4203,169,1.3550282001495362,62,799,0.3668639053254438,0.07759699624530664,98,1433,0.5798816568047337,0.06838799720865317,108,1853,0.6390532544378699,0.05828386400431732,120,2503,0.7100591715976331,0.04794246903715541,123,3474,0.727810650887574,0.03540587219343696
v_astronautis,viewpoint,sift,1_6,6,5634,962,352,1.3550282001495362,91,219,0.2585227272727273,0.4155251141552511,203,480,0.5767045454545454,0.42291666666666666,239,641,0.6789772727272727,0.37285491419656785,271,909,0.7698863636363636,0.29812981298129815,287,1996,0.8153409090909091,0.1437875751503006
v_astronautis,viewpoint,orb,1_2,2,2000,2000,337,0.25557756423950195,108,722,0.32047477744807124,0.14958448753462603,215,1085,0.6379821958456974,0.19815668202764977,278,1228,0.8249258160237388,0.2263843648208469,314,1361,0.9317507418397626,0.230712711241734,328,1485,0.973293768545994,0.22087542087542086
v_astronautis,viewpoint,orb,1_3,3,2000,2000,84,0.25557756423950195,12,358,0.14285714285714285,0.0335195530726257,35,739,0.4166666666666667,0.04736129905277402,59,964,0.7023809523809523,0.061203319502074686,75,1193,0.8928571428571429,0.06286672254819782,79,1420,0.9404761904761905,0.05563380281690141
v_astronautis,viewpoint,orb,1_4,4,2000,2000,115,0.25557756423950195,19,482,0.16521739130434782,0.03941908713692946,64,827,0.5565217391304348,0.0773881499395405,79,949,0.6869565217391305,0.08324552160168598,88,1103,0.7652173913043478,0.07978241160471441,95,1249,0.8260869565217391,0.07606084867894315
v_astronautis,viewpoint,orb,1_5,5,2000,2000,33,0.25557756423950195,5,362,0.15151515151515152,0.013812154696132596,10,627,0.30303030303030304,0.01594896331738437,16,783,0.48484848484848486,0.020434227330779056,22,940,0.6666666666666666,0.023404255319148935,24,1140,0.7272727272727273,0.021052631578947368
v_astronautis,viewpoint,orb,1_6,6,2000,1826,212,0.25557756423950195,30,443,0.14150943396226415,0.06772009029345373,108,885,0.5094339622641509,0.12203389830508475,159,1161,0.75,0.13695090439276486,188,1424,0.8867924528301887,0.13202247191011235,197,1643,0.9292452830188679,0.1199026171637249
v_azzola,viewpoint,sift,1_2,2,13084,12032,3098,5.96242880821228,937,2064,0.302453195610071,0.45397286821705424,1871,4813,0.6039380245319561,0.38873883232910866,2379,6905,0.7679147837314396,0.3445329471397538,2849,9983,0.9196255648805681,0.2853851547630973,3024,11803,0.9761136216914138,0.2562060493094976
v_azzola,viewpoint,sift,1_3,3,13084,9884,883,5.96242880821228,37,980,0.04190260475651189,0.03775510204081633,188,3167,0.2129105322763307,0.05936217240290496,390,5720,0.4416761041902605,0.06818181818181818,614,9497,0.695356738391846,0.06465199536695798,777,11880,0.8799546998867497,0.06540404040404041
v_azzola,viewpoint,sift,1_4,4,13084,12189,5213,5.96242880821228,2717,3531,0.5211970074812967,0.7694704049844237,4169,6074,0.7997314406291962,0.6863681264405663,4792,8106,0.9192403606368693,0.5911670367628917,5062,11172,0.9710339535775945,0.4530970282849982,5136,12889,0.9852292346057933,0.39847932345410814
v_azzola,viewpoint,sift,1_5,5,13084,10296,1580,5.96242880821228,179,1132,0.11329113924050632,0.15812720848056538,592,3798,0.37468354430379747,0.15587151132174829,904,6648,0.5721518987341773,0.13598074608904934,1199,10360,0.7588607594936709,0.11573359073359073,1474,12544,0.9329113924050633,0.1175063775510204
v_azzola,viewpoint,sift,1_6,6,13084,6670,267,5.96242880821228,19,741,0.07116104868913857,0.02564102564102564,58,2803,0.21722846441947566,0.020692115590438816,86,5272,0.32209737827715357,0.016312594840667678,144,9340,0.5393258426966292,0.015417558886509636,184,12234,0.6891385767790262,0.015040052313225437
v_azzola,viewpoint,orb,1_2,2,2000,2000,339,0.2548581600189209,125,892,0.3687315634218289,0.14013452914798205,251,1422,0.7404129793510325,0.17651195499296765,289,1621,0.8525073746312685,0.1782850092535472,312,1787,0.9203539823008849,0.17459429210968103,325,1870,0.9587020648967551,0.17379679144385027
v_azzola,viewpoint,orb,1_3,3,2000,2000,53,0.2548581600189209,5,573,0.09433962264150944,0.008726003490401396,20,1087,0.37735849056603776,0.01839926402943882,23,1392,0.4339622641509434,0.016522988505747127,31,1643,0.5849056603773585,0.018867924528301886,36,1810,0.6792452830188679,0.019889502762430938
v_azzola,viewpoint,orb,1_4,4,2000,2000,803,0.2548581600189209,373,1097,0.46450809464508097,0.34001823154056515,648,1609,0.8069738480697385,0.4027346177750155,733,1752,0.912826899128269,0.41837899543379,785,1855,0.9775840597758406,0.42318059299191374,795,1928,0.9900373599003736,0.41234439834024894
v_azzola,viewpoint,orb,1_5,5,2000,2000,210,0.2548581600189209,26,528,0.12380952380952381,0.04924242424242424,93,1045,0.44285714285714284,0.08899521531100478,132,1311,0.6285714285714286,0.10068649885583524,168,1537,0.8,0.10930383864671438,201,1773,0.9571428571428572,0.11336717428087986
v_azzola,viewpoint,orb,1_6,6,2000,2000,21,0.2548581600189209,0,325,0.0,0.0,1,712,0.047619047619047616,0.0014044943820224719,1,991,0.047619047619047616,0.0010090817356205853,6,1312,0.2857142857142857,0.004573170731707317,12,1568,0.5714285714285714,0.007653061224489796
v_bark,viewpoint,sift,1_2,2,3702,3020,591,0.8281601428985595,465,816,0.7868020304568528,0.5698529411764706,571,1112,0.9661590524534687,0.5134892086330936,578,1298,0.9780033840947546,0.4453004622496148,580,1957,0.9813874788494078,0.2963719979560552,582,2953,0.9847715736040609,0.19708770741618692
v_bark,viewpoint,sift,1_3,3,3702,4047,512,0.8281601428985595,429,684,0.837890625,0.6271929824561403,508,1012,0.9921875,0.5019762845849802,509,1431,0.994140625,0.3556953179594689,510,2276,0.99609375,0.22407732864674867,510,3075,0.99609375,0.16585365853658537
v_bark,viewpoint,sift,1_4,4,3702,4781,686,0.8281601428985595,670,832,0.9766763848396501,0.8052884615384616,671,1144,0.978134110787172,0.5865384615384616,672,1779,0.9795918367346939,0.3777403035413153,672,2884,0.9795918367346939,0.23300970873786409,672,3613,0.9795918367346939,0.18599501799058954
v_bark,viewpoint,sift,1_5,5,3702,4443,445,0.8281601428985595,438,577,0.9842696629213483,0.7590987868284229,439,925,0.9865168539325843,0.4745945945945946,439,1573,0.9865168539325843,0.27908455181182457,439,2691,0.9865168539325843,0.16313638052768487,439,3629,0.9865168539325843,0.12096996417745935
v_bark,viewpoint,sift,1_6,6,3702,4626,259,0.8281601428985595,248,381,0.9575289575289575,0.6509186351706037,249,817,0.9613899613899614,0.3047735618115055,249,1419,0.9613899613899614,0.17547568710359407,249,2561,0.9613899613899614,0.0972276454509957,249,3618,0.9613899613899614,0.06882255389718077
v_bark,viewpoint,orb,1_2,2,2000,2000,323,0.2542421817779541,122,449,0.37770897832817335,0.2717149220489978,245,754,0.7585139318885449,0.3249336870026525,283,927,0.8761609907120743,0.30528586839266453,314,1209,0.9721362229102167,0.2597187758478081,315,1553,0.9752321981424149,0.20283322601416612
v_bark,viewpoint,orb,1_3,3,2000,2000,150,0.2542421817779541,56,350,0.37333333333333335,0.16,109,650,0.7266666666666667,0.1676923076923077,130,846,0.8666666666666667,0.1536643026004728,136,1147,0.9066666666666666,0.11857018308631212,137,1526,0.9133333333333333,0.08977719528178243
v_bark,viewpoint,orb,1_4,4,2000,2000,115,0.2542421817779541,65,441,0.5652173913043478,0.1473922902494331,103,807,0.8956521739130435,0.12763320941759604,109,1103,0.9478260869565217,0.09882139619220308,109,1359,0.9478260869565217,0.08020603384841796,109,1670,0.9478260869565217,0.06526946107784432
v_bark,viewpoint,orb,1_5,5,2000,2000,51,0.2542421817779541,20,370,0.39215686274509803,0.05405405405405406,40,772,0.7843137254901961,0.05181347150259067,42,1036,0.8235294117647058,0.04054054054054054,42,1342,0.8235294117647058,0.03129657228017884,42,1678,0.8235294117647058,0.025029797377830752
v_bark,viewpoint,orb,1_6,6,2000,2000,16,0.2542421817779541,2,200,0.125,0.01,5,492,0.3125,0.01016260162601626,6,718,0.375,0.008356545961002786,6,1083,0.375,0.00554016620498615,6,1560,0.375,0.0038461538461538464
v_bees,viewpoint,sift,1_2,2,4292,4915,2230,1.1436638355255127,1543,1994,0.6919282511210763,0.7738214643931796,2065,2803,0.9260089686098655,0.7367106671423475,2145,3008,0.9618834080717489,0.7130984042553191,2182,3419,0.97847533632287,0.6381983035975431,2196,3973,0.9847533632286996,0.5527309338031714
v_bees,viewpoint,sift,1_3,3,4292,5084,2486,1.1436638355255127,1581,1995,0.6359613837489944,0.7924812030075188,2320,3041,0.9332260659694288,0.76290693850707,2406,3262,0.9678197908286403,0.7375843041079092,2438,3652,0.9806918744971842,0.6675794085432639,2446,4099,0.9839098954143202,0.5967309099780435
v_bees,viewpoint,sift,1_4,4,4292,4867,2078,1.1436638355255127,1331,1814,0.6405197305101059,0.7337375964718853,1952,2803,0.9393647738209817,0.6963967178023546,2021,3066,0.9725697786333013,0.6591650358773646,2041,3548,0.9821944177093359,0.5752536640360767,2047,4111,0.9850818094321463,0.4979323765507176
v_bees,viewpoint,sift,1_5,5,4292,2320,740,1.1436638355255127,333,540,0.45,0.6166666666666667,591,1088,0.7986486486486486,0.5431985294117647,660,1359,0.8918918918918919,0.4856512141280353,689,1806,0.9310810810810811,0.3815060908084164,698,3154,0.9432432432432433,0.22130627774254916
v_bees,viewpoint,sift,1_6,6,4292,6478,1125,1.1436638355255127,367,896,0.32622222222222225,0.4095982142857143,771,2003,0.6853333333333333,0.3849226160758862,950,2681,0.8444444444444444,0.35434539350988437,1024,3469,0.9102222222222223,0.29518593254540215,1086,4124,0.9653333333333334,0.2633365664403492
v_bees,viewpoint,orb,1_2,2,2000,2000,907,0.2608583927154541,396,1083,0.43660418963616315,0.3656509695290859,750,1573,0.8269018743109151,0.47679593134138587,859,1708,0.9470782800441014,0.502927400468384,898,1817,0.9900771775082691,0.4942212438084755,901,1897,0.9933847850055126,0.4749604638903532
v_bees,viewpoint,orb,1_3,3,2000,2000,991,0.2608583927154541,453,1157,0.4571140262361251,0.3915298184961106,831,1671,0.8385469223007064,0.49730700179533216,938,1804,0.9465186680121089,0.5199556541019955,981,1904,0.9899091826437941,0.5152310924369747,986,1946,0.9949545913218971,0.5066803699897225
v_bees,viewpoint,orb,1_4,4,2000,2000,915,0.2608583927154541,453,1165,0.49508196721311476,0.3888412017167382,816,1684,0.8918032786885246,0.4845605700712589,887,1814,0.9693989071038251,0.48897464167585447,909,1886,0.9934426229508196,0.48197242841993637,911,1937,0.9956284153005465,0.4703149199793495
v_bees,viewpoint,orb,1_5,5,2000,2000,404,0.2608583927154541,162,637,0.400990099009901,0.2543171114599686,319,1050,0.7896039603960396,0.3038095238095238,366,1209,0.905940594059406,0.3027295285359802,389,1367,0.9628712871287128,0.28456474030724216,392,1566,0.9702970297029703,0.2503192848020434
v_bees,viewpoint,orb,1_6,6,2000,2000,345,0.2608583927154541,97,677,0.2811594202898551,0.1432791728212703,238,1177,0.6898550724637681,0.20220900594732372,303,1363,0.8782608695652174,0.2223037417461482,329,1512,0.9536231884057971,0.2175925925925926,338,1721,0.9797101449275363,0.19639744334689135
v_beyus,viewpoint,sift,1_2,2,2634,1256,295,0.4030214786529541,124,343,0.42033898305084744,0.36151603498542273,188,577,0.6372881355932203,0.32582322357019067,208,859,0.7050847457627119,0.2421420256111758,222,1361,0.752542372881356,0.16311535635562086,226,2043,0.7661016949152543,0.11062163485070974
v_beyus,viewpoint,sift,1_3,3,2634,1187,61,0.4030214786529541,2,163,0.03278688524590164,0.012269938650306749,7,408,0.11475409836065574,0.01715686274509804,10,716,0.16393442622950818,0.013966480446927373,13,1233,0.21311475409836064,0.010543390105433901,14,1944,0.22950819672131148,0.00720164609053498
v_beyus,viewpoint,sift,1_4,4,2634,1289,658,0.4030214786529541,498,651,0.756838905775076,0.7649769585253456,553,802,0.8404255319148937,0.6895261845386533,572,1045,0.8693009118541033,0.5473684210526316,582,1604,0.8844984802431611,0.3628428927680798,586,2180,0.8905775075987842,0.26880733944954127
v_beyus,viewpoint,sift,1_5,5,2634,1312,97,0.4030214786529541,15,160,0.15463917525773196,0.09375,25,419,0.25773195876288657,0.059665871121718374,32,678,0.32989690721649484,0.0471976401179941,38,1164,0.3917525773195876,0.03264604810996564,42,1859,0.4329896907216495,0.022592791823561054
v_beyus,viewpoint,sift,1_6,6,2634,1140,167,0.4030214786529541,49,265,0.2934131736526946,0.18490566037735848,92,613,0.5508982035928144,0.1500815660685155,101,902,0.6047904191616766,0.11197339246119734,115,1433,0.688622754491018,0.08025122121423586,119,2084,0.7125748502994012,0.05710172744721689
v_beyus,viewpoint,orb,1_2,2,2000,2000,163,0.253779935836792,47,1163,0.2883435582822086,0.040412725709372314,84,1846,0.5153374233128835,0.04550379198266522,104,1964,0.6380368098159509,0.05295315682281059,126,1977,0.7730061349693251,0.0637329286798179,135,1988,0.8282208588957055,0.06790744466800805
v_beyus,viewpoint,orb,1_3,3,2000,2000,31,0.253779935836792,0,710,0.0,0.0,0,1416,0.0,0.0,3,1648,0.0967741935483871,0.0018203883495145632,6,1731,0.1935483870967742,0.0034662045060658577,7,1794,0.22580645161290322,0.0039018952062430325
v_beyus,viewpoint,orb,1_4,4,2000,2000,479,0.253779935836792,235,1417,0.4906054279749478,0.16584333098094567,379,1920,0.791231732776618,0.19739583333333333,438,1979,0.9144050104384134,0.22132390096008084,456,1988,0.9519832985386222,0.22937625754527163,458,1990,0.9561586638830898,0.23015075376884422
v_beyus,viewpoint,orb,1_5,5,2000,2000,57,0.253779935836792,6,979,0.10526315789473684,0.006128702757916241,11,1642,0.19298245614035087,0.006699147381242387,14,1848,0.24561403508771928,0.007575757575757576,17,1912,0.2982456140350877,0.00889121338912134,23,1952,0.40350877192982454,0.0117827868852459
v_beyus,viewpoint,orb,1_6,6,2000,2000,58,0.253779935836792,11,1110,0.1896551724137931,0.00990990990990991,29,1815,0.5,0.015977961432506887,38,1932,0.6551724137931034,0.019668737060041408,43,1959,0.7413793103448276,0.021949974476773864,47,1973,0.8103448275862069,0.02382159148504815
v_bip,viewpoint,sift,1_2,2,3009,2908,1218,0.5720821857452393,1112,1383,0.9129720853858785,0.8040491684743312,1157,1525,0.9499178981937603,0.7586885245901639,1161,1802,0.9532019704433498,0.644284128745838,1162,2380,0.9540229885057471,0.48823529411764705,1165,2908,0.9564860426929392,0.4006189821182944
v_bip,viewpoint,sift,1_3,3,3009,2233,829,0.5720821857452393,743,907,0.8962605548854041,0.8191841234840133,776,1010,0.9360675512665863,0.7683168316831683,782,1255,0.9433051869722557,0.6231075697211156,783,1901,0.9445114595898673,0.4118884797475013,783,2698,0.9445114595898673,0.29021497405485547
v_bip,viewpoint,sift,1_4,4,3009,3580,1215,0.5720821857452393,1107,1534,0.9111111111111111,0.7216427640156454,1139,1711,0.9374485596707819,0.6656925774400935,1145,2058,0.9423868312757202,0.5563654033041788,1150,2615,0.9465020576131687,0.4397705544933078,1152,2976,0.9481481481481482,0.3870967741935484
v_bip,viewpoint,sift,1_5,5,3009,2199,617,0.5720821857452393,516,690,0.8363047001620746,0.7478260869565218,537,864,0.8703403565640194,0.6215277777777778,541,1240,0.8768233387358185,0.43629032258064515,543,2029,0.880064829821718,0.26761951700345,562,2841,0.9108589951377634,0.1978176698345653
v_bip,viewpoint,sift,1_6,6,3009,2363,477,0.5720821857452393,417,626,0.8742138364779874,0.6661341853035144,435,944,0.9119496855345912,0.4608050847457627,441,1535,0.9245283018867925,0.28729641693811075,441,2457,0.9245283018867925,0.1794871794871795,441,2983,0.9245283018867925,0.14783774723432785
v_bip,viewpoint,orb,1_2,2,2000,2000,470,0.2596316337585449,256,762,0.5446808510638298,0.3359580052493438,412,1175,0.8765957446808511,0.3506382978723404,441,1341,0.9382978723404255,0.3288590604026846,448,1546,0.9531914893617022,0.2897800776196636,449,1721,0.9553191489361702,0.2608948285880302
v_bip,viewpoint,orb,1_3,3,2000,2000,289,0.2596316337585449,142,609,0.4913494809688581,0.23316912972085385,244,1055,0.8442906574394463,0.23127962085308057,259,1242,0.8961937716262975,0.20853462157809985,267,1456,0.9238754325259516,0.18337912087912087,267,1663,0.9238754325259516,0.16055321707757064
v_bip,viewpoint,orb,1_4,4,2000,2000,351,0.2596316337585449,183,650,0.5213675213675214,0.2815384615384615,309,1082,0.8803418803418803,0.2855822550831793,320,1229,0.9116809116809117,0.26037428803905616,329,1408,0.9373219373219374,0.23366477272727273,330,1616,0.9401709401709402,0.2042079207920792
v_bip,viewpoint,orb,1_5,5,2000,2000,74,0.2596316337585449,37,270,0.5,0.13703703703703704,54,599,0.7297297297297297,0.09015025041736227,58,758,0.7837837837837838,0.07651715039577836,60,1004,0.8108108108108109,0.05976095617529881,62,1347,0.8378378378378378,0.04602821083890126
v_bip,viewpoint,orb,1_6,6,2000,2000,91,0.2596316337585449,50,380,0.5494505494505495,0.13157894736842105,72,829,0.7912087912087912,0.08685162846803378,74,1059,0.8131868131868132,0.06987724268177525,76,1332,0.8351648351648352,0.057057057057057055,76,1582,0.8351648351648352,0.04804045512010114
v_bird,viewpoint,sift,1_2,2,3361,3200,1117,0.7139146804809571,841,1093,0.7529095792300806,0.7694419030192132,993,1418,0.8889883616830797,0.7002820874471086,1004,1759,0.8988361683079678,0.5707788516202388,1014,2440,0.9077887197851388,0.4155737704918033,1020,3160,0.9131602506714414,0.3227848101265823
v_bird,viewpoint,sift,1_3,3,3361,2703,703,0.7139146804809571,265,558,0.37695590327169276,0.47491039426523296,511,1241,0.7268847795163584,0.4117647058823529,567,1666,0.8065433854907539,0.3403361344537815,592,2382,0.8421052631578947,0.24853064651553317,604,3046,0.8591749644381224,0.19829284307288247
v_bird,viewpoint,sift,1_4,4,3361,3708,618,0.7139146804809571,223,500,0.36084142394822005,0.446,406,1027,0.656957928802589,0.3953261927945472,491,1509,0.7944983818770227,0.32538104705102716,525,2237,0.8495145631067961,0.23468931604827895,531,2906,0.8592233009708737,0.18272539573296628
v_bird,viewpoint,sift,1_5,5,3361,4277,394,0.7139146804809571,50,348,0.12690355329949238,0.14367816091954022,135,875,0.3426395939086294,0.15428571428571428,193,1257,0.48984771573604063,0.15354017501988862,243,1857,0.616751269035533,0.1308562197092084,284,2517,0.7208121827411168,0.11283273738577672
v_bird,viewpoint,sift,1_6,6,3361,2344,109,0.7139146804809571,6,132,0.05504587155963303,0.045454545454545456,14,446,0.12844036697247707,0.03139013452914798,18,767,0.1651376146788991,0.02346805736636245,21,1424,0.1926605504587156,0.014747191011235955,34,2236,0.3119266055045872,0.01520572450805009
v_bird,viewpoint,orb,1_2,2,2000,2000,476,0.24414172172546386,249,1118,0.523109243697479,0.22271914132379247,427,1707,0.8970588235294118,0.2501464557703574,452,1802,0.9495798319327731,0.25083240843507215,457,1890,0.9600840336134454,0.2417989417989418,457,1957,0.9600840336134454,0.2335206949412366
v_bird,viewpoint,orb,1_3,3,2000,2000,239,0.24414172172546386,92,818,0.38493723849372385,0.11246943765281174,183,1469,0.7656903765690377,0.12457454050374404,219,1685,0.9163179916317992,0.12997032640949555,226,1787,0.9456066945606695,0.12646894236149972,226,1881,0.9456066945606695,0.12014885699096226
v_bird,viewpoint,orb,1_4,4,2000,2000,230,0.24414172172546386,76,890,0.33043478260869563,0.0853932584269663,160,1499,0.6956521739130435,0.1067378252168112,200,1711,0.8695652173913043,0.11689070718877849,221,1829,0.9608695652173913,0.12083105522143248,221,1905,0.9608695652173913,0.11601049868766404
v_bird,viewpoint,orb,1_5,5,2000,2000,146,0.24414172172546386,19,587,0.13013698630136986,0.03236797274275979,56,1146,0.3835616438356164,0.04886561954624782,91,1388,0.6232876712328768,0.06556195965417867,113,1580,0.773972602739726,0.07151898734177216,129,1720,0.8835616438356164,0.075
v_bird,viewpoint,orb,1_6,6,2000,2000,24,0.24414172172546386,0,332,0.0,0.0,0,786,0.0,0.0,3,1084,0.125,0.0027675276752767526,4,1318,0.16666666666666666,0.0030349013657056147,4,1523,0.16666666666666666,0.0026263952724885093
v_birdwoman,viewpoint,sift,1_2,2,12257,4482,498,3.4350332736968996,347,535,0.6967871485943775,0.6485981308411215,371,1034,0.7449799196787149,0.35880077369439073,373,1874,0.748995983935743,0.19903948772678762,374,4240,0.751004016064257,0.08820754716981132,376,9005,0.7550200803212851,0.04175458078845086
v_birdwoman,viewpoint,sift,1_3,3,12257,5443,370,3.4350332736968996,88,1025,0.23783783783783785,0.08585365853658537,130,2165,0.35135135135135137,0.06004618937644342,138,3744,0.372972972972973,0.03685897435897436,142,7297,0.3837837837837838,0.019460052076195698,147,10903,0.3972972972972973,0.013482527744657434
v_birdwoman,viewpoint,sift,1_4,4,12257,6871,1262,3.4350332736968996,824,2291,0.652931854199683,0.35966826713225664,1062,3452,0.8415213946117274,0.30764774044032445,1084,4946,0.8589540412044374,0.2191670036393045,1088,8681,0.8621236133122029,0.12533118304342816,1093,11283,0.8660855784469097,0.09687139945050076
v_birdwoman,viewpoint,sift,1_5,5,12257,7705,3337,3.4350332736968996,2954,4402,0.8852262511237639,0.6710586097228532,3130,4952,0.9379682349415642,0.6320678513731826,3143,5872,0.9418639496553791,0.5352520435967303,3148,8487,0.9433623014683847,0.37092023094143983,3149,10633,0.9436619718309859,0.29615348443524875
v_birdwoman,viewpoint,sift,1_6,6,12257,5207,1708,3.4350332736968996,1385,1856,0.8108899297423887,0.7462284482758621,1504,2621,0.8805620608899297,0.5738267836703548,1595,4194,0.9338407494145199,0.3803051979017644,1596,8183,0.9344262295081968,0.19503849443969204,1608,11663,0.9414519906323185,0.13787190259795937
v_birdwoman,viewpoint,orb,1_2,2,2000,2000,218,0.2711143970489502,132,772,0.6055045871559633,0.17098445595854922,200,1260,0.9174311926605505,0.15873015873015872,207,1529,0.9495412844036697,0.1353826030085023,209,1701,0.9587155963302753,0.12286890064667842,211,1856,0.9678899082568807,0.1136853448275862
v_birdwoman,viewpoint,orb,1_3,3,2000,2000,28,0.2711143970489502,8,606,0.2857142857142857,0.013201320132013201,16,1048,0.5714285714285714,0.015267175572519083,20,1308,0.7142857142857143,0.01529051987767584,20,1495,0.7142857142857143,0.013377926421404682,21,1682,0.75,0.01248513674197384
v_birdwoman,viewpoint,orb,1_4,4,2000,2000,230,0.2711143970489502,114,962,0.4956521739130435,0.11850311850311851,189,1430,0.8217391304347826,0.13216783216783218,202,1629,0.8782608695652174,0.1240024554941682,210,1795,0.9130434782608695,0.116991643454039,213,1931,0.9260869565217391,0.11030554117037804
v_birdwoman,viewpoint,orb,1_5,5,2000,2000,641,0.2711143970489502,382,1192,0.5959438377535101,0.32046979865771813,573,1643,0.8939157566302652,0.3487522824102252,621,1779,0.968798751950078,0.3490725126475548,629,1888,0.9812792511700468,0.3331567796610169,630,1938,0.982839313572543,0.32507739938080493
v_birdwoman,viewpoint,orb,1_6,6,2000,2000,428,0.2711143970489502,247,982,0.5771028037383178,0.2515274949083503,389,1458,0.9088785046728972,0.266803840877915,412,1667,0.9626168224299065,0.2471505698860228,420,1850,0.9813084112149533,0.22702702702702704,423,1937,0.9883177570093458,0.21837893649974188
v_blueprint,viewpoint,sift,1_2,2,13974,12245,4523,5.77322826385498,2817,4104,0.6228167145699757,0.6864035087719298,4077,6553,0.9013928808313066,0.6221577903250419,4407,8464,0.9743533053283219,0.5206758034026465,4475,11612,0.9893875746186159,0.38537719600413367,4484,13608,0.9913774043776254,0.32951205173427395
